# MGA SCAN
# Sequence: EARTH → JUPITER → SATURN
# v∞ bounds: {'EARTH': (3, 13), 'JUPITER': (3, 13), 'SATURN': (0, 100)}
# Periapsis radii: [1.05, 1.1, 1.2, 1.3, 1.4, 1.5, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15, 20, 30]
# Min flyby alt: {'JUPITER': 5000}
# Grid resolution: 7 days
# Propagation: 3000 days
#
sequence,t_launch_et,t_launch_utc,vinf_dep_km_s,c3_km2_s2,vinf_dep_vec_x,vinf_dep_vec_y,vinf_dep_vec_z,flyby_body,t_flyby_et,t_flyby_utc,tof_leg1_days,vinf_flyby_km_s,flyby_periapsis_km,flyby_alt_km,turn_angle_deg,vinf_in_vec_x,vinf_in_vec_y,vinf_in_vec_z,vinf_out_vec_x,vinf_out_vec_y,vinf_out_vec_z,target_body,t_arrival_et,t_arrival_utc,tof_leg2_days,tof_total_days,vinf_target_km_s,min_range_km,soi_fraction,vinf_target_vec_x,vinf_target_vec_y,vinf_target_vec_z
EARTH → JUPITER → SATURN,-706449551.816059,1977 AUG 13 00:00:00,11.967532044521802,143.22182323665618,1.2815637743885198,9.469004979681472,-7.205370373797498,JUPITER,-637934349.8160741,1979 OCT 15 00:00:00,793.0000231479729,6.703384569371129,1049190.0,979244.0,93.59905315391053,0.28215711999178517,6.5873220470172384,1.2095206874632243,-6.592042444665358,-0.13191208895252798,1.2095206874632243,SATURN,-560400586.3081249,1982 MAR 30 09:09:22,897.3815220827457,1690.3815452307188,8.386803942081151,47269972.64912966,0.8621797028759355,-7.990397221233975,-2.3768314179362307,0.9179896625319754
EARTH → JUPITER → SATURN,-706449551.816059,1977 AUG 13 00:00:00,11.662959107615544,136.02461514591238,1.339005366862974,9.557653093587057,-6.5485072433395315,JUPITER,-637329549.8160741,1979 OCT 22 00:00:00,800.0000231479729,6.596811948487022,1049190.0,979244.0,94.65652619853047,0.3115453684685008,6.499555858752517,1.0847308449762076,-6.503394552508128,-0.21713169290995366,1.0847308449762076,SATURN,-558842469.7205445,1982 APR 17 09:57:58,908.4152788834454,1708.4153020314182,8.190833110801888,38084406.14981037,0.6946397498932025,-7.772418938778516,-2.4521006664068317,0.816365856055191
EARTH → JUPITER → SATURN,-706449551.816059,1977 AUG 13 00:00:00,11.429795203202403,130.64021838714865,1.3755715644301034,9.624681808803508,-6.009452665390317,JUPITER,-636724749.8160741,1979 OCT 29 00:00:00,807.0000231479729,6.502459249808011,1049190.0,979244.0,95.602523696665,0.34603856535399924,6.418513823539852,0.9823003123939904,-6.421635845749857,-0.2822329822415177,0.9823003123939904,SATURN,-557333096.1055455,1982 MAY 04 21:14:12,918.884880908896,1725.884904056869,8.007714306772893,33720606.14001063,0.6150463085390871,-7.569263682153812,-2.5083929847741455,0.7332805485340939
EARTH → JUPITER → SATURN,-706449551.816059,1977 AUG 13 00:00:00,11.247608063733939,126.50868715537273,1.3973929127650884,9.677329907562552,-5.5592504947089765,JUPITER,-636119949.8160741,1979 NOV 05 00:00:00,814.0000231479729,6.418560706185495,1049190.0,979244.0,96.45143564294408,0.3813952185108276,6.34415541581962,0.8967448278145276,-6.346834692276668,-0.33385571986961604,0.8967448278145276,SATURN,-555851449.6693885,1982 MAY 22 00:48:18,929.0335665125648,1743.0335896605377,7.8329092126990725,33942760.20274452,0.6190982830393117,-7.37546710309217,-2.5526123621433356,0.6641700642337156
EARTH → JUPITER → SATURN,-706449551.816059,1977 AUG 13 00:00:00,11.102887426091003,123.2741091964497,1.408391335457484,9.72016229443986,-5.17773966247895,JUPITER,-635515149.8160741,1979 NOV 12 00:00:00,821.0000231479729,6.340614291681253,1049190.0,979244.0,97.24665332924604,0.41888236333420714,6.2728512998258825,0.8241745760655526,-6.275584017577916,-0.3757274309394278,0.8241745760655526,SATURN,-554378241.320952,1982 JUN 08 02:01:46,939.0845890639129,1760.0846122118858,7.663142841553139,37484867.59729557,0.6837044786818832,-7.188288161314297,-2.5856034665402703,0.6057443633834153
EARTH → JUPITER → SATURN,-706449551.816059,1977 AUG 13 00:00:00,11.102887426091003,123.2741091964497,1.408391335457484,9.72016229443986,-5.17773966247895,JUPITER,-635515149.8160741,1979 NOV 12 00:00:00,821.0000231479729,6.340614291681253,1398920.0,1328974.0,87.69475210104628,0.41888236333420714,6.2728512998258825,0.8241745760655526,-6.250925940297465,0.6708582212032296,0.8241745760655526,SATURN,-550804410.1625235,1982 JUL 19 10:45:37,980.4483756197989,1801.4483987677718,7.36397516681226,52924421.7460064,0.9653139119532079,-7.119300216255221,-1.7843444766866021,0.599841209633051
EARTH → JUPITER → SATURN,-706449551.816059,1977 AUG 13 00:00:00,10.986368929711979,120.70030225974074,1.4111771884261621,9.756190762490604,-4.850321948953425,JUPITER,-634910349.8160741,1979 NOV 19 00:00:00,828.0000231479729,6.270599258255585,1049190.0,979244.0,97.96632443596164,0.4575740429001405,6.207294748554653,0.7619271339605485,-6.210808136875135,-0.40711716629953365,0.7619271339605485,SATURN,-552943782.9849586,1982 JUN 24 16:29:25,948.6871161008737,1776.6871392488465,7.501763308708042,42760376.01115705,0.7799270068932749,-7.011133213935894,-2.609883296878394,0.5558533736502208
EARTH → JUPITER → SATURN,-706449551.816059,1977 AUG 13 00:00:00,10.986368929711979,120.70030225974074,1.4111771884261621,9.756190762490604,-4.850321948953425,JUPITER,-634910349.8160741,1979 NOV 19 00:00:00,828.0000231479729,6.270599258255585,1398920.0,1328974.0,88.44495337475159,0.4575740429001405,6.207294748554653,0.7619271339605485,-6.192591342642244,0.6258550656521746,0.7619271339605485,SATURN,-549225383.5763932,1982 AUG 06 17:22:43,991.7241462926029,1819.7241694405757,7.195592130063033,44078500.37735315,0.803968909410039,-6.9399320633289845,-1.8197563956138367,0.5498870058711114
EARTH → JUPITER → SATURN,-706449551.816059,1977 AUG 13 00:00:00,10.891570876587586,118.62631615973088,1.4075220919945046,9.787458372614495,-4.566273789931645,JUPITER,-634305549.8160741,1979 NOV 26 00:00:00,835.0000231479729,6.204381095711119,1049190.0,979244.0,98.65164914326238,0.4958868865398083,6.143890665834881,0.7078477681269956,-6.1485750219826,-0.4339602712539437,0.7078477681269956,SATURN,-551495232.0638531,1982 JUL 11 10:51:55,958.452751761817,1793.45277490979,7.341645057316537,49009880.37300376,0.8939147143500522,-6.836278965215367,-2.62721550027333,0.5126214709684009
EARTH → JUPITER → SATURN,-706449551.816059,1977 AUG 13 00:00:00,10.891570876587586,118.62631615973088,1.4075220919945046,9.787458372614495,-4.566273789931645,JUPITER,-634305549.8160741,1979 NOV 26 00:00:00,835.0000231479729,6.204381095711119,1398920.0,1328974.0,89.16053527237402,0.4958868865398083,6.143890665834881,0.7078477681269956,-6.135966052092939,0.5858471861655762,0.7078477681269956,SATURN,-547619076.4188497,1982 AUG 25 07:34:30,1003.3156643197271,1838.3156874677002,7.028632387547324,36210580.236798786,0.6604621403372702,-6.762677132332135,-1.8470266765818693,0.5063237098005121
EARTH → JUPITER → SATURN,-706449551.816059,1977 AUG 13 00:00:00,10.813840737442511,116.9391514947712,1.3986789487195566,9.815389986142549,-4.317518744963656,JUPITER,-633700749.8160741,1979 DEC 03 00:00:00,842.0000231479729,6.1436472136261475,1398920.0,1328974.0,89.82205178392726,0.5361707581147828,6.084459645418031,0.6605095206871948,-6.08276507349082,0.5550651486970823,0.6605095206871948,SATURN,-546032276.0956413,1982 SEP 12 16:21:11,1014.6814088013065,1856.6814319492794,6.869075575789477,29743022.969490748,0.5424972613547686,-6.594014099714055,-1.8663928725232548,0.46878029403353394
EARTH → JUPITER → SATURN,-706449551.816059,1977 AUG 13 00:00:00,10.749751204507172,115.55715095880339,1.3855557690473574,9.840994905611808,-4.097829356791889,JUPITER,-633095949.8160741,1979 DEC 10 00:00:00,849.0000231479729,6.086977278382669,1398920.0,1328974.0,90.44380428672012,0.5749476214728855,6.028099021830106,0.6186677647336069,-6.03237159662,0.5282381136558418,0.6186677647336069,SATURN,-544423896.1369957,1982 OCT 01 07:07:31,1026.2969175819267,1875.2969407298995,6.710317956290742,24703971.505896535,0.4505875848693053,-6.426425656378969,-1.8812791298544838,0.4361297893128183
EARTH → JUPITER → SATURN,-706449551.816059,1977 AUG 13 00:00:00,10.696748144787303,114.42042087301061,1.3688475499041814,9.864984535954065,-3.9024040492392773,JUPITER,-632491149.8160741,1979 DEC 17 00:00:00,856.0000231479729,6.033219341937992,1398920.0,1328974.0,91.03763432207003,0.6153016488254854,5.973532913659144,0.5814155470214292,-5.9836959367566305,0.5070251730029444,0.5814155470214292,SATURN,-542809021.9226853,1982 OCT 19 23:42:05,1037.9875913586675,1893.9876145066403,6.553568244893119,21783882.33121733,0.39732667787272574,-6.262174226150842,-1.8890820862654092,0.4071849372885833
EARTH → JUPITER → SATURN,-706449551.816059,1977 AUG 13 00:00:00,10.65290909234526,113.4844721297723,1.3490149268357676,9.887932113588626,-3.7273890827239065,JUPITER,-631886349.8160741,1979 DEC 24 00:00:00,863.0000231479729,5.984320675833062,1398920.0,1328974.0,91.58119980898181,0.6548065170167936,5.923084831557241,0.548077051747237,-5.938897952467065,0.49111771168798,0.5480770517472369,SATURN,-541195462.4460174,1982 NOV 07 15:54:44,1049.6630482645458,1912.6630714125185,6.399277222420648,21233308.718000814,0.38728450167393996,-6.101649917164508,-1.890915072549161,0.3808640783330303
EARTH → JUPITER → SATURN,-705239951.816059,1977 AUG 27 00:00:00,10.881883574549063,118.41539013004069,2.283917491692275,10.612067792423233,0.7636283063089286,JUPITER,-660311949.8160741,1979 JAN 29 00:00:00,520.0000231479729,12.046274434678784,279784.0,209838.0,98.48265150965985,-1.9030801875881878,11.891388457842439,-0.29307695217567636,-11.48058023365962,-3.636359601882509,-0.29307695217567636,SATURN,-609017988.3872991,1980 SEP 13 16:19:20,593.6801091293411,1113.680132277314,16.644162810105332,53668911.764892645,0.9788930224816178,-16.213473251408097,-3.7531884091630303,-0.2549853730940936
EARTH → JUPITER → SATURN,-704635151.816059,1977 SEP 03 00:00:00,10.688142040189101,114.23638027125764,2.982402612263707,10.243827469950567,0.6369094876875444,JUPITER,-660311949.8160741,1979 JAN 29 00:00:00,513.0000231479729,12.12849564092939,279784.0,209838.0,98.0434181433481,-1.9776104244409716,11.96328614316267,-0.26315048545975944,-11.568881044105035,-3.632099905205348,-0.26315048545975944,SATURN,-609309581.5814075,1980 SEP 10 07:19:27,590.3051879012336,1103.3052110492065,16.744165407044935,52323993.69735384,0.95436241679521,-16.319754943933482,-3.738957631712985,-0.22993385286691226
EARTH → JUPITER → SATURN,-704635151.816059,1977 SEP 03 00:00:00,10.603365288203939,112.43135543508821,3.041769807400943,10.136339515842593,0.6584930473742122,JUPITER,-659707149.8160741,1979 FEB 05 00:00:00,520.0000231479729,11.876736779860556,279784.0,209838.0,99.39424763195247,-1.9185978161670523,11.717718507638857,-0.2663304969944332,-11.247400164442338,-3.8055136506607985,-0.2663304969944332,SATURN,-607749112.0169295,1980 SEP 28 08:47:17,601.3661782308405,1121.3662013788135,16.369513758060002,53730647.63322899,0.9800190525940975,-15.875145637760895,-3.985883492097214,-0.23122379337732363
EARTH → JUPITER → SATURN,-704635151.816059,1977 SEP 03 00:00:00,10.308612471767384,106.26749109307806,3.246306115818193,9.755252302651549,0.7510261028027706,JUPITER,-657287949.8160741,1979 MAR 05 00:00:00,548.0000231479729,10.945061699609427,349730.0,279784.0,97.46690116068969,-1.6876045647080335,10.810529586080692,-0.2807427824679145,-10.499547363382671,-3.0781592327937464,-0.28074278246791456,SATURN,-603266734.8562077,1980 NOV 19 05:53:34,625.2455435169722,1173.2455666649453,15.299701098682204,53692572.67617942,0.9793245851908756,-14.869334173080226,-3.5952289435835443,-0.24100581218138942
EARTH → JUPITER → SATURN,-704635151.816059,1977 SEP 03 00:00:00,10.244772846480465,104.95537067598346,3.289662635044209,9.671168988636545,0.7758742274442613,JUPITER,-656683149.8160741,1979 MAR 12 00:00:00,555.0000231479729,10.729982209266621,349730.0,279784.0,98.74954228255315,-1.6292366712003599,10.601746382262053,-0.2847450203035185,-10.230538816205199,-3.222966648091365,-0.2847450203035185,SATURN,-601741353.469884,1980 DEC 06 21:36:35,635.9004206734965,1190.9004438214695,14.969376162148883,54015831.1003892,0.9852206506319556,-14.4764314120983,-3.802076411712104,-0.24366209025464491
EARTH → JUPITER → SATURN,-704030351.816059,1977 SEP 10 00:00:00,10.774139395208435,116.08207970738238,3.8454411891784144,10.049303694620974,0.553314577098507,JUPITER,-660311949.8160741,1979 JAN 29 00:00:00,506.0000231479729,12.200320627307532,279784.0,209838.0,97.66125352607243,-2.0206493400245193,12.029406454167448,-0.24120533617365522,-11.652642055517568,-3.6063245168578946,-0.24120533617365522,SATURN,-609587423.5334232,1980 SEP 07 02:08:45,587.0894245677193,1093.0894477156921,16.835621016547528,51521933.72484063,0.9397332602707699,-16.421207063710963,-3.7064075223723147,-0.21127437527512977
EARTH → JUPITER → SATURN,-704030351.816059,1977 SEP 10 00:00:00,10.700473522197669,114.50013359925339,3.9055282428217524,9.945943693918522,0.5702515069488201,JUPITER,-659707149.8160741,1979 FEB 05 00:00:00,513.0000231479729,11.945455193285616,279784.0,209838.0,99.02379231561143,-1.959311288458446,11.781160094211096,-0.2434458549279561,-11.32804077324825,-3.7828727351231146,-0.24344585492795606,SATURN,-608024994.3415234,1980 SEP 25 04:09:14,598.173095770263,1111.173118918236,16.458172294835745,52152990.4648694,0.951243406820979,-15.974243797936921,-3.955995893206609,-0.2122895746500511
EARTH → JUPITER → SATURN,-704030351.816059,1977 SEP 10 00:00:00,10.444877260617952,109.09546098937398,4.1117625314201085,9.58003118823192,0.6417727846265896,JUPITER,-657287949.8160741,1979 MAR 05 00:00:00,541.0000231479729,11.002904458802343,349730.0,279784.0,97.12468181668628,-1.7201075989701078,10.86465824126082,-0.25364872974471225,-10.567424754980305,-3.054358017531803,-0.2536487297447123,SATURN,-603526507.2381392,1980 NOV 16 05:44:02,622.2389187260993,1163.2389418740722,15.37739388572873,52704493.15149253,0.9613025288352323,-14.956607008070769,-3.566027526578152,-0.2181678314109297
EARTH → JUPITER → SATURN,-704030351.816059,1977 SEP 10 00:00:00,10.389490349910204,107.94150973087726,4.155270559306336,9.499407001668445,0.6606836811151015,JUPITER,-656683149.8160741,1979 MAR 12 00:00:00,548.0000231479729,10.785446655572382,349730.0,279784.0,98.41724463739126,-1.6599416764169632,10.65385732366814,-0.25647089116366567,-10.296113850542067,-3.2015811435693786,-0.25647089116366567,SATURN,-601999467.5736686,1980 DEC 03 21:54:41,632.9129889167307,1180.9130120647037,15.044964654656262,52302921.9949701,0.9539780799089765,-14.561633266672537,-3.7764528192392763,-0.2195499279244645
EARTH → JUPITER → SATURN,-704030351.816059,1977 SEP 10 00:00:00,10.240307110879334,104.86388972512584,4.267849273932409,9.280660979295881,0.7201972559620634,JUPITER,-654868749.8160741,1979 APR 02 00:00:00,569.0000231479729,10.171573126228774,419676.0,349730.0,96.30412848097869,-1.4841124147935059,10.059208675862276,-0.26576496746615597,-9.835416756985532,-2.5796988313939444,-0.26576496746615597,SATURN,-598680182.9951878,1981 JAN 11 07:56:06,650.3306345009997,1219.3306576489726,14.319792780280272,54729356.223127574,0.9982349775680728,-13.909246379956183,-3.3967395014136468,-0.2269166617483539
EARTH → JUPITER → SATURN,-704030351.816059,1977 SEP 10 00:00:00,10.19563109875132,103.95089350182506,4.299649760964192,9.21492120713998,0.7410348042214355,JUPITER,-654263949.8160741,1979 APR 09 00:00:00,576.0000231479729,9.978384871985137,419676.0,349730.0,97.55161679117097,-1.4258519005536918,9.872318353323896,-0.26914929272320787,-9.599309975325816,-2.7108986165658595,-0.26914929272320787,SATURN,-597169631.7310177,1981 JAN 28 19:31:57,660.8138667251901,1236.813889873163,14.016712230302883,53058268.60987174,0.9677552090991757,-13.54969622538611,-3.5807066085660466,-0.2291159755478258
EARTH → JUPITER → SATURN,-704030351.816059,1977 SEP 10 00:00:00,10.153202712027754,103.08752531152774,4.328764422561628,9.152488951215105,0.7624105740202438,JUPITER,-653659149.8160741,1979 APR 16 00:00:00,583.0000231479729,9.792750553951393,419676.0,349730.0,98.76491413865762,-1.3676598964064688,9.692943636226694,-0.27260499740318617,-9.371343361760093,-2.8287052733187226,-0.2726049974031861,SATURN,-595673269.6533948,1981 FEB 15 03:11:19,671.1328722532328,1254.1328954012058,13.723738884753468,54722480.848853305,0.9981095743191022,-13.19937551108545,-3.7502018715385788,-0.23125963106567274
EARTH → JUPITER → SATURN,-704030351.816059,1977 SEP 10 00:00:00,10.038018023962657,100.76180584939917,4.400391091900291,8.983841651387536,0.8300320900532792,JUPITER,-651844749.8160741,1979 MAY 07 00:00:00,604.0000231479729,9.267558254411268,489622.0,419676.0,97.34571343876637,-1.1969367060821217,9.185552682055066,-0.2839021763402235,-8.95712905915727,-2.361540719694699,-0.2839021763402235,SATURN,-592122132.2919645,1981 MAR 28 05:36:57,691.2339991216389,1295.2340222696118,13.03703896404861,54383085.59563098,0.991919181514081,-12.556631753092194,-3.4983978924622985,-0.2378994606422242
EARTH → JUPITER → SATURN,-703425551.816059,1977 SEP 17 00:00:00,11.20505381363618,125.5532309664827,4.853355111239204,10.087361971440654,0.493258135081315,JUPITER,-660311949.8160741,1979 JAN 29 00:00:00,499.0000231479729,12.263153847707478,279784.0,209838.0,97.32810243652978,-2.0301746313079096,12.091863436517158,-0.22399082917830265,-11.734146100746838,-3.5559226211089765,-0.22399082917830263,SATURN,-609860470.38551,1980 SEP 03 22:17:58,583.9291600759741,1082.9291832239471,16.923467842204094,51290577.85575358,0.9355134496110793,-16.523463617075517,-3.6524720744937973,-0.19586129362587143
EARTH → JUPITER → SATURN,-703425551.816059,1977 SEP 17 00:00:00,11.142260214922889,124.14996269705345,4.912369015892055,9.988064228373052,0.5071156856692478,JUPITER,-659707149.8160741,1979 FEB 05 00:00:00,506.0000231479729,12.005545901794468,279784.0,209838.0,98.70092037728254,-1.9666941097397554,11.841214174501317,-0.22559599375422354,-11.40742405776119,-3.735360118396513,-0.22559599375422354,SATURN,-608297882.5323429,1980 SEP 22 00:21:06,595.014667635778,1101.014690783751,16.542321749824758,50766217.49745021,0.9259493895411134,-16.07366513419081,-3.9047311230256163,-0.19690831749581247
EARTH → JUPITER → SATURN,-703425551.816059,1977 SEP 17 00:00:00,11.083049821620412,122.83399334852024,4.967756613586998,9.893620794266855,0.5212054834068579,JUPITER,-659102349.8160741,1979 FEB 12 00:00:00,513.0000231479729,11.756802603781612,279784.0,209838.0,100.04393781936302,-1.9051756116477367,11.599183101709716,-0.22729875952255324,-11.08914851553968,-3.898913686978675,-0.22729875952255327,SATURN,-606732561.7488978,1980 OCT 10 03:09:47,606.1318063330596,1119.1318294810324,16.170429589786107,54662018.38889874,0.9970067705128526,-15.630562512723161,-4.138742692276027,-0.19778165035043885
EARTH → JUPITER → SATURN,-703425551.816059,1977 SEP 17 00:00:00,10.924302628173296,119.34038791191398,5.113408324422612,9.63712878517094,0.5649707936426204,JUPITER,-657287949.8160741,1979 MAR 05 00:00:00,534.0000231479729,11.053772099685279,349730.0,279784.0,96.82468530396903,-1.720101175398737,10.916631219649952,-0.23300727957849496,-10.634877707035974,-3.0051558022560814,-0.23300727957849493,SATURN,-603785452.1456223,1980 NOV 13 05:48:17,619.2418711857856,1153.2418943337586,15.450439899661596,52476209.94522631,0.9571387619464482,-15.044414789348858,-3.513000556423332,-0.20125563258141285
EARTH → JUPITER → SATURN,-703425551.816059,1977 SEP 17 00:00:00,10.876896477612188,118.30687698469244,5.155443033303837,9.559904670731381,0.5800920630207572,JUPITER,-656683149.8160741,1979 MAR 12 00:00:00,541.0000231479729,10.834365286677782,349730.0,279784.0,98.12504781954235,-1.658336818837082,10.704117702654663,-0.23506247716915474,-10.362289986766257,-3.154546405928981,-0.2350624771691547,SATURN,-602259081.0488609,1980 NOV 30 21:47:48,629.9082033242272,1170.9082264722,15.117096797288315,50990553.575376,0.930041162862966,-14.649246494759385,-3.7263160159720634,-0.20189517942395427
EARTH → JUPITER → SATURN,-703425551.816059,1977 SEP 17 00:00:00,10.831890333262463,117.32984819182478,5.194328523367547,9.486526333883244,0.5954976907552461,JUPITER,-656078349.8160741,1979 MAR 19 00:00:00,548.0000231479729,10.621499427336728,349730.0,279784.0,99.40256144071854,-1.5986381319590244,10.497824470872356,-0.23725005103169733,-10.095615100043064,-3.2921904941820106,-0.23725005103169733,SATURN,-600725446.3271276,1980 DEC 18 15:48:22,640.6586051961407,1188.6586283441136,14.788498391939443,53370268.37486666,0.9734459224549329,-14.25681883157538,-3.924506369170828,-0.20261108155944196
EARTH → JUPITER → SATURN,-703425551.816059,1977 SEP 17 00:00:00,10.748360640549988,115.52725645932415,5.263202638398985,9.350538095888158,0.6272095055229812,JUPITER,-654868749.8160741,1979 APR 02 00:00:00,562.0000231479729,10.215398452823134,419676.0,349730.0,96.02328388238755,-1.4782766694214562,10.104977253979335,-0.241864290761885,-9.894071631503278,-2.530457224589578,-0.24186429076188498,SATURN,-598929515.0101935,1981 JAN 08 10:40:34,647.4448472902855,1209.4448704382585,14.384679180938843,54636418.99797187,0.9965398509437011,-13.988168204051641,-3.34778547358483,-0.2061015685250529
EARTH → JUPITER → SATURN,-703425551.816059,1977 SEP 17 00:00:00,10.709501037745893,114.69341247748036,5.293314050645082,9.287631266941023,0.6435404323453066,JUPITER,-654263949.8160741,1979 APR 09 00:00:00,569.0000231479729,10.020702056457617,419676.0,349730.0,97.27703551679252,-1.4187509298284002,9.91674892853974,-0.2443485046217436,-9.657163420579746,-2.6634485504322276,-0.24434850462174362,SATURN,-597420175.9064075,1981 JAN 25 21:56:13,657.9140498804011,1226.914073028374,14.079446575580503,51928833.066002175,0.947154892512174,-13.627129421150123,-3.5339758645514685,-0.20778402878455174
EARTH → JUPITER → SATURN,-703425551.816059,1977 SEP 17 00:00:00,10.672375528225729,113.8995994154714,5.32063703082448,9.227922319819303,0.6602050144246016,JUPITER,-653659149.8160741,1979 APR 16 00:00:00,576.0000231479729,9.83370837145591,419676.0,349730.0,98.49598541245373,-1.3594151136291437,9.736162920901956,-0.24686526959578037,-9.42848024569652,-2.782918994512761,-0.24686526959578042,SATURN,-595925274.4491143,1981 FEB 12 05:11:14,668.2161500805533,1244.2161732285263,13.784612457724155,52630675.379452154,0.9599561310863454,-13.275649294551956,-3.7052358283171394,-0.20953251361338793
EARTH → JUPITER → SATURN,-703425551.816059,1977 SEP 17 00:00:00,10.602793476819343,112.41922951208282,5.36725698400137,9.117528447331356,0.6945912408566625,JUPITER,-652449549.8160741,1979 APR 30 00:00:00,590.0000231479729,9.475154745881602,489622.0,419676.0,95.90216761355589,-1.2425188567278944,9.38994513152005,-0.252259342980872,-9.212399929000153,-2.2015018124997026,-0.252259342980872,SATURN,-593848580.3414357,1981 MAR 08 06:02:48,678.2519615120192,1268.251984659992,13.371175730553645,54655657.35166756,0.9968907485038985,-12.957676496530432,-3.292694218825286,-0.21242648122157437
EARTH → JUPITER → SATURN,-703425551.816059,1977 SEP 17 00:00:00,10.570091718915407,111.72683894628406,5.386682029336211,9.066590584495788,0.7123417959397705,JUPITER,-651844749.8160741,1979 MAY 07 00:00:00,597.0000231479729,9.304892218699084,489622.0,419676.0,97.0845707823702,-1.1856511872423248,9.225517724154507,-0.2550944631086263,-9.008851222203596,-2.3144212392515913,-0.2550944631086263,SATURN,-592366816.6102266,1981 MAR 25 09:38:52,688.402004697309,1285.402027845282,13.094789814253138,52811379.70084767,0.963252083874083,-12.629666584358757,-3.4524302833361844,-0.2139331346536266
EARTH → JUPITER → SATURN,-703425551.816059,1977 SEP 17 00:00:00,10.538644246905324,111.0630225628307,5.403641220607316,9.018318872402158,0.730485343767567,JUPITER,-651239949.8160741,1979 MAY 14 00:00:00,604.0000231479729,9.138865762244697,489622.0,419676.0,98.25105964600742,-1.1277306132182296,9.065346433589372,-0.25804093347223234,-8.809666947549092,-2.417033423484704,-0.25804093347223234,SATURN,-590891430.6699522,1981 APR 11 11:28:38,698.4782308578933,1302.4782540058661,12.824946180861172,53946916.31864798,0.9839636808747181,-12.307963185724915,-3.598166634460899,-0.21560062958647008
EARTH → JUPITER → SATURN,-703425551.816059,1977 SEP 17 00:00:00,10.47910732242209,109.81169027484026,5.430329013338425,8.929354298485297,0.7680162067673891,JUPITER,-650030349.8160741,1979 MAY 28 00:00:00,618.0000231479729,8.823928125619833,559568.0,489622.0,96.19239199994179,-1.0147501300510058,8.7614031581129,-0.2642053002411729,-8.60082455871581,-1.9538986758837362,-0.26420530024117284,SATURN,-588618275.6728388,1981 MAY 07 18:54:33,710.7878951763348,1328.7879183243076,12.412432823998438,54245628.922827184,0.9894120433315401,-11.967907577148102,-3.2846678055810266,-0.22053172582292402
EARTH → JUPITER → SATURN,-703425551.816059,1977 SEP 17 00:00:00,10.450847460021006,109.22021263262751,5.44018361609877,8.888450588925924,0.7874395113152475,JUPITER,-649425549.8160741,1979 JUN 04 00:00:00,625.0000231479729,8.674483579223812,559568.0,489622.0,97.3047161054395,-0.958002159984451,8.61727281265072,-0.2674069932508029,-8.425528472527448,-2.0458809410162173,-0.2674069932508029,SATURN,-587172861.6666967,1981 MAY 24 12:24:47,720.517223951128,1345.517247099101,12.163981006053291,54258027.6665653,0.9896381899652924,-11.6725492898345,-3.4153452176745667,-0.22236014956998085
EARTH → JUPITER → SATURN,-702820751.816059,1977 SEP 24 00:00:00,11.973365422707946,143.36147954569824,5.940520390480645,10.386146233275632,0.44683717056248634,JUPITER,-660311949.8160741,1979 JAN 29 00:00:00,492.0000231479729,12.319545528825739,279784.0,209838.0,97.03003492095144,-2.0048263128338757,12.153510212771293,-0.20991188685505466,-11.816771761569838,-3.477217878064713,-0.20991188685505463,SATURN,-610141217.6920826,1980 AUG 31 16:18:51,580.6797699536052,1072.679793101578,17.01176493483772,51865736.6496551,0.9460040467119775,-16.63164266613679,-3.5714201727849826,-0.18321128114022484
EARTH → JUPITER → SATURN,-702820751.816059,1977 SEP 24 00:00:00,11.919149563982518,142.06612632858466,5.996592837762348,10.290614664765904,0.4585307928447945,JUPITER,-659707149.8160741,1979 FEB 05 00:00:00,499.0000231479729,12.059579955754804,279784.0,209838.0,98.41144524248274,-1.9394886932743933,11.900727113530637,-0.21106038752118014,-11.48900291688797,-3.6594718468383136,-0.21106038752118017,SATURN,-608580684.031322,1980 SEP 18 17:47:45,591.7415021383348,1090.7415252863077,16.62770063762619,49754918.49472591,0.9075038219889685,-16.18007893501423,-3.8277564313284334,-0.18372494018789073
EARTH → JUPITER → SATURN,-702820751.816059,1977 SEP 24 00:00:00,11.867934256340064,140.84786351281,6.049016707333488,10.199804148807111,0.4703782660663087,JUPITER,-659102349.8160741,1979 FEB 12 00:00:00,506.0000231479729,11.808636458419617,279784.0,209838.0,99.76266176212138,-1.8762112476041466,11.656700145574112,-0.21229243428150835,-11.169750860744662,-3.8256362396806227,-0.21229243428150835,SATURN,-607017648.3622769,1980 OCT 06 19:58:20,602.8321927522827,1108.8322159002555,16.25267156106767,52223804.52407174,0.9525350184107656,-15.735098493533414,-4.064719765566625,-0.18455757408557938
EARTH → JUPITER → SATURN,-702820751.816059,1977 SEP 24 00:00:00,11.729836641419865,137.58906763439606,6.185504594110431,9.953473773457077,0.5069126075932022,JUPITER,-657287949.8160741,1979 MAR 05 00:00:00,527.0000231479729,11.100056029903435,349730.0,279784.0,96.55249817624211,-1.6865335837992586,10.96904635587912,-0.2164956819149569,-10.704937090488263,-2.9272333995423816,-0.2164956819149569,SATURN,-604056221.3479468,1980 NOV 10 02:35:27,616.1079683811038,1143.1079915290768,15.522782590541881,53226529.48598861,0.9708241999203235,-15.136969155011908,-3.4342091615671038,-0.187487567739157
